time,energy_abs
6472.0,159607.45203902735
6480.0,414667.27700419095
6488.0,191876.9847039992
6496.0,437336.0785852776
6504.0,287703.92791705544
6512.0,353685.52190495876
6520.0,286455.42336207675
6528.0,250693.84499017737
6536.0,291258.11674731923
6544.0,232456.39707296714
6552.0,279403.0425018753
6560.0,318290.01370157365
6568.0,314244.8165747898
6576.0,355621.1881397875
6584.0,356574.4574090071
6592.0,228025.93847100483
6600.0,360851.0880201755
6608.0,248152.34204568373
6616.0,187191.07052421948
6624.0,348346.207001046
6632.0,362534.9234635328
6640.0,231060.6097187209
6648.0,268091.85933789506
6656.0,372194.9342565988
6664.0,288762.0491540235
6672.0,280758.8829509935
6680.0,260297.61997879483
6688.0,299626.5216339768
6696.0,201364.7359316417
6704.0,290941.66438868863
6712.0,299492.2858647125
6720.0,340341.0954403754
6728.0,414677.2067695693
6736.0,287789.4155663663
6744.0,393838.4601967047
6752.0,289259.56646583375
6760.0,310308.25422895496
6768.0,256720.4227337634
6776.0,181483.17570225807
6784.0,354129.48909089057
6792.0,260222.38476722408
6800.0,244261.24003684256
6808.0,297536.5350657557
6816.0,278428.7612601587
6824.0,207714.01898052613
6832.0,247475.80555908335
6840.0,295303.0302681681
6848.0,452795.1848495484
6856.0,252784.87492686417
6864.0,348408.2653481598
6872.0,374606.1474296356
6880.0,235637.14956758486
6888.0,290115.1928222071
6896.0,286941.5099932739
6904.0,404897.6704309172
6912.0,356845.4107736612
6920.0,224755.0137316717
6928.0,228913.95702438406
6936.0,313288.9792496535
6944.0,261215.12950998836
6952.0,172048.5792756852
6960.0,238079.7703765173
6968.0,149837.7034964141
6976.0,505340.98908933095
6984.0,240839.39103113307
6992.0,304857.3396672216
7000.0,234879.06070080752
7008.0,242280.2469673353
7016.0,370141.6804560025
7024.0,277900.0603354312
7032.0,260655.33730959738
7040.0,279528.35589788825
7048.0,309161.9679916358
7056.0,303856.02202711673
7064.0,265255.120700193
7072.0,254134.9529804402
7080.0,276300.7129043994
7088.0,273391.2138342918
7096.0,255311.52653624237
7104.0,525410.0342453347
7112.0,255839.8575440137
7120.0,165395.49221246742
7128.0,362658.587057929
7136.0,120777.9506602825
7144.0,278870.61508298304
7152.0,246474.2758452224
7160.0,219300.6681175564
7168.0,178809.5587185551
7176.0,163601.3786786387
7184.0,209997.39049622638
7192.0,361942.8033022294
7200.0,337404.89201367996
7208.0,150331.4559048972
7216.0,415165.8066121528
7224.0,286234.5432402904
7232.0,236426.71083565173
7240.0,330012.2938217038
7248.0,314704.66254534014
7256.0,232934.60445938865
7264.0,440493.812952227
7272.0,246890.4262458582
7280.0,298100.1740851562
7288.0,315329.2250891052
7296.0,244566.45944474192
7304.0,418264.3866034122
7312.0,312200.17185435264
7320.0,341456.6313667397
7328.0,262574.3788703914
7336.0,248524.82951705958
7344.0,215989.1759537892
7352.0,269816.9351568895
7360.0,392137.7493207024
7368.0,227112.49522887086
7376.0,441839.19614609197
7384.0,328370.83246592246
7392.0,300318.4777373362
7400.0,179707.31872631385
7408.0,178454.64492105145
7416.0,348471.21488994523
7424.0,224977.6356609342
7432.0,394645.7632869365
7440.0,275104.25999945303
7448.0,311595.4108692303
7456.0,268226.3665330722
7464.0,329956.0539221716
7472.0,399547.859442492
7480.0,301465.79592545517
7488.0,235985.83604286052
7496.0,227488.797143701
7504.0,308844.860995805
7512.0,459923.04601669114
7520.0,442435.22490644944
7528.0,292760.57716837
7536.0,305050.40870241425
7544.0,262976.11107379
7552.0,253771.43323626084
7560.0,394843.2277473561
7568.0,155145.3608954212
7576.0,208442.55667406984
7584.0,377545.7457842155
7592.0,411423.0077892061
